NIS code van de gemeente;Code van de sector;Naam van de sector;Aantal aangiften;Totaal netto belastbaar inkomen;Gemiddeld inkomen per aangifte;Mediaan inkomen per aangifte;Interkwartiel verschil;Interkwartiele coëfficiënt;Interkwartiele assymmetrie
81001;81001C30-;SCHOPPACH-CENTRE;193;7 682 098;39 804;31 907;31 804;100;26
81001;81001C312;HALBARDIER;113;5 342 648;47 280;38 910;49 850;128;31
81001;81001C391;SCHOPPACH - HABITATIONS DISP.;86;6 001 515;69 785;58 828;83 417;142;4
81001;81001C40-;FOUCHES-CENTRE;258;10 857 076;42 082;32 385;37 024;114;28
81001;81001C41-;HEIDEN - CHAUSSEE ROMAINE;174;7 819 029;44 937;35 898;38 451;107;25
81001;81001C482;KOHLENWEG - POLKNAPP;2;.;.;.;.;.;.
81001;81001C49-;FOUCHES - HABITATIONS DISP. WOLFSKAUL - LIESBACH;150;7 442 942;49 620;39 253;46 637;119;20
81001;81001C50-;SAMPONT-CENTRE;130;5 545 428;42 657;29 956;45 161;151;41
81001;81001C59-;SAMPONT-HAB.DISP.-TRANSCHIER;88;5 223 965;59 363;50 875;58 113;114;1
81001;81001D00-;BONNERT-CENTRE;171;9 255 690;54 127;35 750;42 295;118;21
81001;81001D01-;SCHERENSCHLEIFFER;252;10 400 307;41 271;32 416;37 251;115;35
81001;81001D022;VERS FRASSEM;67;3 453 679;51 547;42 374;56 033;132;21
81001;81001D033;QUATRE VENTS;99;3 645 874;36 827;29 272;33 053;113;21
81001;81001D091;BONNERT-HABITATIONS DISPERSEES;204;12 005 085;58 848;41 033;49 271;120;23
81001;81001D10-;FRASSEM-CENTRE;115;6 861 360;59 664;42 820;40 247;94;24
81001;81001D112;FRASSEM - EXTENSION;111;5 283 700;47 601;34 704;39 923;115;31
81001;81001D1AB;SEYMERICH;230;15 287 245;66 466;49 257;55 935;114;5
81001;81001D1PB;FRASSEM-SEIGHECK/GUSSISBOUR/PEIFFESHOFF;77;5 121 949;66 519;46 020;54 774;119;28
81001;81001D20-;WALZING-CENTRE;224;10 571 954;47 196;39 768;34 567;87;-7
81001;81001D212;VAL VERT;276;17 514 548;63 459;46 454;66 326;143;31
81001;81001D223;PETITE GAICHEL;133;5 505 211;41 393;32 282;45 625;141;30
81001;81001D291;WALZING-HABITATIONS DISPERSEES;204;14 653 939;71 833;56 472;99 840;177;9
81001;81001D300;VIVILLE-CENTRE;128;6 331 314;49 463;36 948;49 240;133;37
81001;81001D390;VIVILLE-HABITATIONS DISPERSEES;98;6 256 717;63 844;47 189;53 421;113;25
81001;81001E00-;GUIRSCH-CENTRE;57;2 807 460;49 254;32 579;41 065;126;53
81001;81001E01-;HECKBOUS-CENTRE;27;1 927 281;71 381;50 633;52 462;104;18
81001;81001E09-;HECKBOUS - HABITATIONS DISP.;49;2 023 141;41 289;26 714;52 799;198;52
81001;81001F000;TOERNICH-CENTRE;164;6 579 275;40 118;31 115;34 016;109;24
81001;81001F090;TOERNICH - HABITATIONS DISP.;70;4 357 592;62 251;49 708;62 872;126;15
81001;81001F100;UDANGE-CENTRE;207;10 959 278;52 943;39 243;41 836;107;17
81001;81001F190;UDANGE-HABITATIONS DISPERSEES;70;4 426 604;63 237;50 100;73 252;146;22
81001;81001ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;19;.;.;.;.;.;.
81003;81003A00-;ATTERT-CENTRE;122;5 556 316;45 544;33 896;43 899;130;26
81003;81003A01-;GRENDEL;37;1 461 099;39 489;34 225;25 154;73;-3
81003;81003A022;AV. DE LA LIBERATION;44;2 905 143;66 026;49 682;66 460;134;27
81003;81003A033;ATTERT NORD;74;5 198 269;70 247;51 109;68 005;133;18
81003;81003A091;ATTERT-HABITATIONS DISPERSEES;119;4 384 608;36 845;30 066;20 191;67;4
81003;81003A10-;POST;121;7 053 545;58 294;48 836;57 404;118;2
81003;81003A112;SCHADECK - EXTENTION;75;4 377 524;58 367;53 235;56 727;107;-4
81003;81003A191;SCHADECK - HABITATIONS DISP.;66;4 772 601;72 312;59 006;50 840;86;6
81003;81003A20-;SCHOCKVILLE-CENTRE;54;2 776 118;51 410;35 981;43 508;121;45
81003;81003A29-;SCHOCKVILLE-RODENHOF-HAB.DISP.;38;1 914 289;50 376;30 418;61 578;202;53
81003;81003B00-;TONTELANGE-CENTRE;156;9 240 828;59 236;37 325;48 985;131;24
81003;81003B09-;TONTELANGE - HABITATIONS DISP.;53;4 862 613;91 747;46 389;114 744;247;53
81003;81003B100;METZERT-CENTRE;194;9 741 322;50 213;35 247;37 920;108;17
81003;81003B190;METZERT-HABITATIONS DISPERSEES;76;4 132 780;54 379;44 174;60 210;136;22
81003;81003C000;THIAUMONT-CENTRE;125;6 884 492;55 076;31 473;52 725;168;50
81003;81003C010;TATTERT;90;5 626 946;62 522;41 129;58 716;143;22
81003;81003C090;THIAUMONT - HABITATIONS DISP.;19;.;.;.;.;.;.
81003;81003C10-;LISCHERT-CENTRE;85;4 287 136;50 437;38 840;44 035;113;36
81003;81003C19-;LISCHERT-HABITATIONS DISP.;33;.;.;61 120;71 383;117;9
81003;81003C200;LOTTERT-CENTRE;95;5 240 011;55 158;38 879;62 989;162;30
81003;81003C290;LOTTERT-HABITATIONS DISPERSEES;78;4 386 611;56 239;47 158;48 233;102;14
81003;81003D000;NOBRESSART-CENTRE;239;11 987 702;50 158;36 546;47 819;131;34
81003;81003D090;NOBRESSART - HABITATIONS DISP.;32;3 578 914;111 841;67 173;74 529;111;8
81003;81003D10-;HEINSTERT-CENTRE;233;9 893 726;42 462;33 687;37 005;110;18
81003;81003D19-;HEINSTERT - HABITATIONS DISP.;59;4 289 263;72 699;54 687;71 843;131;19
81003;81003E000;NOTHOMB-CENTRE;213;10 924 299;51 288;40 349;52 259;130;22
81003;81003E090;NOTHOMB-HABITATIONS DISPERSEES;94;4 645 033;49 415;35 711;39 347;110;26
81003;81003E10-;PARETTE-CENTRE;64;.;.;31 519;37 340;118;26
81003;81003E19-;PARETTE-HABITATIONS DISPERSEES;10;.;.;.;.;.;.
81003;81003ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;1;.;.;.;.;.;.
81004;81004A001;AUBANGE-CENTRE;567;19 370 201;34 163;28 119;25 046;89;14
81004;81004A01-;CENTRE-CHEM DE FER S.(FRONT.);483;17 476 423;36 183;31 087;27 299;88;18
81004;81004A022;KIM;589;19 666 191;33 389;27 426;24 555;90;17
81004;81004A033;AUBANGE-NORD-OUEST;409;15 087 354;36 888;31 118;30 470;98;24
81004;81004A0NA;ZONING INDUSTRIEL;3;.;.;.;.;.;.
81004;81004A0PA;AUTRE;355;.;.;36 002;48 780;135;31
81004;81004B00-;ATHUS-CENTRE;798;24 062 296;30 153;24 539;22 135;90;20
81004;81004B01-;ATHUS-CENTRE EST;583;20 036 182;34 367;30 651;24 444;80;7
81004;81004B02-;ATHUS-CENTRE SUD;527;14 465 159;27 448;23 836;21 525;90;22
81004;81004B03-;ATHUS-CENTRE SUD-EST;279;7 100 865;25 451;23 302;18 971;81;12
81004;81004B07-;COCKERILL;2;.;.;.;.;.;.
81004;81004B09-;RODENBUSCH;110;2 093 314;19 030;18 123;17 359;96;3
81004;81004B100;GUERLANGE-CENTRE;63;2 658 902;42 205;34 983;32 983;94;11
81004;81004B112;WOSWEILER;78;3 838 078;49 206;43 482;40 916;94;11
81004;81004B191;GUERLANGE - HABITATIONS DISP.;40;.;.;54 358;75 979;140;-11
81004;81004B21-;CHEMIN DE FER OUEST;510;19 568 554;38 370;31 969;35 029;110;24
81004;81004B22-;ATHUS P.P.T.;211;8 117 340;38 471;36 022;28 268;78;1
81004;81004B31-;HOME LORRAIN;370;8 587 269;23 209;19 863;19 585;99;36
81004;81004B32-;LE BOIS D'ATHUS (SPORT);238;9 302 051;39 084;36 188;31 220;86;-6
81004;81004C00-;HALANZY-CENTRE;1 382;48 893 187;35 379;29 849;26 567;89;17
81004;81004C09-;HALANZY - HABITATIONS DISP.;162;7 351 495;45 380;34 567;47 333;137;30
81004;81004C10-;BATTINCOURT-CENTRE;244;9 910 539;40 617;32 207;31 619;98;12
81004;81004C19-;BATTINCOURT -HABITATIONS DISP.;21;1 107 901;52 757;41 877;59 567;142;29
81004;81004C200;AIX-SUR-CLOIE-CENTRE;248;10 562 777;42 592;35 145;34 667;99;20
81004;81004C290;AIX-SUR-CLOIE - HAB. DISP.;53;2 583 401;48 743;34 194;47 182;138;35
81004;81004D000;RACHECOURT-CENTRE;265;12 474 668;47 074;36 493;33 724;92;20
81004;81004D090;RACHECOURT - HABITATIONS DISP.;57;2 482 818;43 558;40 601;52 595;130;-18
81004;81004ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;22;323 230;14 692;7 782;21 560;277;45
81013;81013A000;MARTELANGE-CENTRE;566;18 004 948;31 811;26 306;24 047;91;16
81013;81013A012;LE SANGLIER;31;1 370 334;44 204;37 092;58 471;158;13
81013;81013A091;MARTELANGE - HABITATIONS DISP.;170;7 596 868;44 687;35 588;41 647;117;30
81013;81013A10-;RADELANGE-CENTRE;94;3 367 271;35 822;29 007;27 188;94;34
81013;81013A19-;RADELANGE - HABITATIONS DISP.;49;2 153 901;43 957;38 016;34 189;90;1
81013;81013A20-;GRUMELANGE-CENTRE;30;1 184 304;39 477;32 062;34 656;108;9
81013;81013A212;GRUMELANGE EXTENSION;26;.;.;47 723;53 658;112;26
81013;81013A291;GRUMELANGE - HABITATIONS DISP.;5;.;.;.;.;.;.
81015;81015A001;MESSANCY-CENTRE;912;35 994 462;39 468;31 528;30 163;96;8
81015;81015A012;MESSANCY - CHATEAU;321;11 745 378;36 590;29 423;26 499;90;18
81015;81015A022;COTE DE CLERENCY;292;15 206 511;52 077;45 695;42 066;92;-7
81015;81015A0PA;ZONING;155;8 256 545;53 268;33 552;45 323;135;38
81015;81015A200;LONGEAU-CENTRE;347;13 370 196;38 531;30 055;31 065;103;25
81015;81015A290;LONGEAU-HABITATIONS DISPERSEES;33;2 067 605;62 655;46 505;68 424;147;17
81015;81015A300;DIFFERT-CENTRE;108;3 472 071;32 149;26 154;22 219;85;36
81015;81015A390;DIFFERT-HABITATIONS DISPERSEES;12;.;.;.;.;.;.
81015;81015A400;TURPANGE-CENTRE;244;11 031 411;45 211;33 434;40 781;122;26
81015;81015A490;TURPANGE - HABITATIONS DISP.;11;.;.;.;.;.;.
81015;81015B000;SELANGE-CENTRE;346;16 359 163;47 281;38 649;40 784;106;15
81015;81015B090;SELANGE-HABITATIONS DISPERSEES;34;1 926 938;56 675;54 409;60 098;110;-8
81015;81015C000;HABERGY-CENTRE;125;5 674 196;45 394;34 949;40 217;115;28
81015;81015C01-;GUELFF;40;2 257 716;56 443;43 585;66 993;154;42
81015;81015C090;HABERGY-HABITATIONS DISPERSEES;70;4 489 837;64 141;61 227;69 035;113;9
81015;81015C10-;BELANGE-CENTRE;91;4 213 982;46 307;34 177;39 622;116;9
81015;81015C19-;BELANGE-HABITATIONS DISPERSEES;38;2 269 969;59 736;39 349;65 599;167;62
81015;81015D001;WOLKRANGE-CENTRE;288;15 175 749;52 694;37 656;46 765;124;32
81015;81015D012;BUVANGE;171;8 902 456;52 061;38 908;49 631;128;18
81015;81015D090;WOLKRANGE - HABITATIONS DISP.;80;5 682 147;71 027;63 760;59 726;94;-28
81015;81015E000;HONDELANGE - CENTRE;461;24 324 873;52 765;36 770;42 097;114;25
81015;81015E090;HONDELANGE - HABITATIONS DISP.;40;1 831 755;45 794;33 396;34 099;102;19
81015;81015ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;5;.;.;.;.;.;.
82003;82003A00-;BASTOGNE-CENTRE;463;10 861 803;23 460;20 315;15 871;78;14
82003;82003A01-;BASTOGNE-EGLISE-PT SEMINAIRE;378;9 227 732;24 412;21 042;16 282;77;27
82003;82003A020;BAS QUARTIER - RUE DE BASTOGNE;1 047;33 001 641;31 520;25 949;22 439;86;21
82003;82003A03-;BASTOGNE CENTRE - OUEST;411;10 731 673;26 111;21 718;16 551;76;26
82003;82003A0MA;ZONING INDUSTRIEL D'ISLE LA HESSE;4;.;.;.;.;.;.
82003;82003A0PA;ISLE LA HESSE;607;26 007 898;42 847;32 528;41 405;127;30
82003;82003A10-;BASTOGNE-CENTRE-NORD-OUEST;712;24 694 534;34 683;26 458;28 241;107;28
82003;82003A113;BASTOGNE - CROIX ROUGE;127;5 061 399;39 854;36 249;39 759;110;12
82003;82003A12-;BASTOGNE - CASERNE - HOPITAL;800;19 284 912;24 106;20 080;15 092;75;34
82003;82003A20-;ROUTE DE NEUFCHATEAU;297;8 962 545;30 177;25 135;21 321;85;21
82003;82003A212;WACHENOULE;100;3 892 341;38 923;31 312;31 220;100;19
82003;82003A22-;CROIX BLANCHE - WACHENOULE;137;4 317 228;31 513;28 306;23 921;85;7
82003;82003A40-;SENOUCHAMPS-CENTRE;64;2 024 804;31 638;26 895;24 146;90;10
82003;82003A4PN;PERIPHERIE SENONCHAMPS;88;3 076 602;34 961;27 039;34 997;129;45
82003;82003A5PN;ILE-LES-PRE;49;1 779 647;36 319;33 239;30 537;92;-17
82003;82003A60-;SAVY-CENTRE;62;2 426 768;39 141;28 806;33 312;116;44
82003;82003A69-;SAVY-HABITATIONS DISPERSEES;112;4 151 118;37 064;31 704;34 992;110;11
82003;82003A70-;HEMROULLE;40;1 185 474;29 637;23 835;21 577;91;37
82003;82003A790;HEMROULLE - HABITATIONS DISP.;34;.;.;35 399;36 740;104;40
82003;82003B00-;WARDIN-CENTRE;207;7 831 114;37 831;30 200;30 446;101;18
82003;82003B09-;WARDIN-HABITATIONS DISPERSEES;93;4 040 025;43 441;40 786;42 759;105;-7
82003;82003B10-;BRAS-CENTRE;59;1 758 832;29 811;27 385;24 791;91;8
82003;82003B19-;BRAS-FRONTIERE - HABIT.DISP.;66;3 058 682;46 344;44 831;41 358;92;-27
82003;82003B20-;MARVIE-CENTRE;112;3 806 921;33 990;30 559;25 420;83;10
82003;82003B29-;MARVIE-ROUTE - HAB. DISP.;263;11 415 120;43 403;33 286;45 752;137;38
82003;82003B30-;MONT-CENTRE;43;1 716 171;39 911;29 114;46 125;158;14
82003;82003B39-;MONT - HAB. DISP.-FERME DUMONT;29;1 152 380;39 737;27 011;33 589;124;42
82003;82003B40-;BIZORY-CENTRE;26;584 605;22 485;18 212;18 454;101;10
82003;82003B49-;BIZORY-HABITATIONS DISPERSEES (CHEMINS DE BASTOGNE NOVILLE);74;3 441 984;46 513;43 062;42 368;98;12
82003;82003B500;HAUTE - MAGERET;139;4 220 680;30 365;27 271;22 440;82;10
82003;82003B512;BASSE - MAGERET;69;2 791 721;40 460;34 750;40 204;116;25
82003;82003B591;MAGERET-HABITATIONS DISPERSEES;47;2 119 585;45 098;42 096;43 306;103;-14
82003;82003B60-;BENONCHAMPS-CENTRE;33;1 187 445;35 983;34 167;26 824;79;-2
82003;82003B69-;BENOMCHAMPS-HABITATIONS DISP.;51;1 623 954;31 842;26 621;28 306;106;20
82003;82003C00-;VILLERS-LA-BONNE-EAU-CENTRE;19;.;.;.;.;.;.
82003;82003C09-;VILLERS-LA-B0NNE-EAU-HAB.DISP.;17;.;.;.;.;.;.
82003;82003C10-;LUTREMANGE-CENTRE;33;1 135 686;34 415;29 460;24 494;83;35
82003;82003C19-;LUTREMANGE - HABITATIONS DISP.;28;1 159 212;41 400;29 899;26 707;89;51
82003;82003C20-;LIVARCHAMPS-CENTRE;18;.;.;.;.;.;.
82003;82003C29-;LIVARCHAMPS-HABITATIONS DISP.;5;.;.;.;.;.;.
82003;82003C300;LUTREBOIS-CENTRE;59;2 297 637;38 943;36 969;35 584;96;4
82003;82003C390;LUTREBOIS - HABITATIONS DISP.;32;1 647 715;51 491;43 700;78 472;180;9
82003;82003C49-;REMOIFOSSE;18;.;.;.;.;.;.
82003;82003C59-;LOSANGE;15;.;.;.;.;.;.
82003;82003D00-;NOVILLE-CENTRE;103;3 728 953;36 203;34 858;30 132;86;8
82003;82003D01-;COBRU;108;3 438 342;31 837;29 005;27 398;94;8
82003;82003D09-;NOVILLE-HABITATIONS DISPERSEES;53;2 212 788;41 751;36 850;34 447;93;-8
82003;82003D10-;FOI-CENTRE;53;1 832 540;34 576;30 842;20 475;66;6
82003;82003D19-;FOI - HABITATIONS DISPERSEES;53;2 053 219;38 740;31 510;23 957;76;47
82003;82003D20-;RECOGNE-CENTRE;54;1 542 005;28 556;26 946;25 085;93;11
82003;82003D29-;RECOGNE-HABITATIONS DISPERSEES;49;2 485 068;50 716;38 992;44 670;115;25
82003;82003D30-;VAU-CENTRE;73;2 484 745;34 038;30 410;25 816;85;16
82003;82003D39-;VAU - HABITATIONS DISPERSEES;59;2 640 215;44 749;43 362;32 814;76;-11
82003;82003D40-;WICOURT-CENTRE;19;.;.;.;.;.;.
82003;82003D4PN;PERIPHERIE WICOURT;80;2 933 119;36 664;29 160;28 200;97;26
82003;82003D50-;RACHAMPS-CENTRE;72;2 864 304;39 782;28 370;33 852;119;36
82003;82003D51-;HARDIGNI;38;.;.;27 175;19 012;70;20
82003;82003D59-;HARDIGNI-RACHAMPS - HAB. DISP.;121;5 198 531;42 963;36 361;34 414;95;6
82003;82003D600;LUZERI-CENTRE;83;2 917 828;35 155;26 629;33 087;124;43
82003;82003D690;LUZERI-HABITATIONS DISPERSEES;39;1 801 742;46 199;41 074;44 904;109;30
82003;82003E00-;LONGVILLY-CENTRE;65;2 131 902;32 798;27 081;21 642;80;22
82003;82003E09-;LONGVILLY - HABITATIONS DISP.;24;958 372;39 932;43 296;45 970;106;-10
82003;82003E10-;ARLONCOURT-CENTRE;55;2 203 652;40 066;27 528;29 423;107;47
82003;82003E19-;ARLONCOURT - HABITATIONS DISP.;84;3 228 104;38 430;33 315;46 861;141;20
82003;82003E20-;MICHAMPS;59;2 091 386;35 447;29 209;36 017;123;51
82003;82003E21-;AUBOURCI;12;.;.;.;.;.;.
82003;82003E29-;HORITIME - CHEMIN DES PELERINS;63;2 310 561;36 676;29 139;42 526;146;40
82003;82003E30-;MOINET-CENTRE;66;1 848 863;28 013;21 972;16 433;75;29
82003;82003E39-;MOINET-HABITATIONS DISPERSEES;31;.;.;39 582;31 924;81;-2
82003;82003E40-;BOURCY-CENTRE;230;7 426 136;32 288;26 991;25 704;95;22
82003;82003E49-;BOURCY-HABITATIONS DISPERSEES;60;2 438 524;40 642;30 781;44 256;144;39
82003;82003ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;4;.;.;.;.;.;.
82005;82005A00-;BERTOGNE-CENTRE;216;6 747 199;31 237;25 266;22 958;91;22
82005;82005A09-;BERTOGNE - HABITATIONS DISP.;90;4 454 656;49 496;35 621;35 164;99;1
82005;82005A10-;BETHOMONT-CENTRE;15;.;.;.;.;.;.
82005;82005A19-;BETHOMONT - HABITATIONS DISP.;12;.;.;.;.;.;.
82005;82005A20-;COMPOGNE-CENTRE;81;3 011 492;37 179;29 641;29 072;98;31
82005;82005A21-;RASTATE;49;1 702 148;34 738;31 040;27 006;87;3
82005;82005A22-;VIVROU;19;.;.;.;.;.;.
82005;82005A29-;COMPOGNE - HABITATIONS DISP.;62;2 331 906;37 611;30 886;32 967;107;17
82005;82005B00-;LONGCHAMPS-CENTRE;132;4 774 449;36 170;28 690;32 968;115;40
82005;82005B01-;MONAVILLE;34;1 019 460;29 984;22 782;24 921;109;41
82005;82005B02-;WITHIMONT;57;2 294 027;40 246;32 827;33 319;101;19
82005;82005B03-;FAYIS;18;.;.;.;.;.;.
82005;82005B091;ROLLEY;124;5 656 915;45 620;41 786;42 057;101;0
82005;82005B30-;CHAMPS-CENTRE;93;3 161 720;33 997;26 930;26 772;99;22
82005;82005B310;ROUETTE-CENTRE;30;966 148;32 205;25 834;32 768;127;46
82005;82005B390;CHAMPS-ROUETTE-HAB. DISP.;74;2 914 347;39 383;36 432;34 134;94;14
82005;82005B40-;MANDE SAINT-ETIENNE - CENTRE;62;2 183 562;35 219;28 939;19 908;69;8
82005;82005B410;FLAMISOULE-CENTRE;19;.;.;.;.;.;.
82005;82005B490;MANDE SAINT-ETIENNE-FLAMISOULE HABITATIONS DISPERSEES;56;2 628 413;46 936;42 420;41 225;97;13
82005;82005C00-;FLAMIERGE-CENTRE;24;742 919;30 955;25 928;20 774;80;20
82005;82005C01-;TRONLE;19;.;.;.;.;.;.
82005;82005C09-;FLAMIERGE - HABITATIONS DISP.;50;1 962 095;39 242;34 500;44 421;129;19
82005;82005C10-;SALLE-CENTRE;22;745 952;33 907;25 761;22 548;88;30
82005;82005C11-;TROIS-MONTS-CENTRE;18;.;.;.;.;.;.
82005;82005C122;TROIS-MONTS EST;7;.;.;.;.;.;.
82005;82005C191;SALLE - TROIS-MONTS -HAB.DISP.;30;897 955;29 932;27 935;21 462;77;-9
82005;82005C20-;GIVROULLE-CENTRE;63;1 918 976;30 460;23 740;20 500;86;26
82005;82005C29-;GIVROULLE -HABITATIONS DISP.;36;1 565 521;43 487;34 583;40 217;116;15
82005;82005C30-;GIVRY-CENTRE;122;4 424 558;36 267;28 847;32 581;113;37
82005;82005C31-;FRENET;9;.;.;.;.;.;.
82005;82005C39-;GIVRY-HABITATIONS DISPERSEES;102;4 479 926;43 921;33 445;33 495;100;18
82005;82005C40-;GIVES-CENTRE;51;1 965 958;38 548;32 087;41 799;130;31
82005;82005C49-;GIVES-HABITATIONS DISPERSEES;8;.;.;.;.;.;.
82005;82005C50-;WIGNY-CENTRE;6;.;.;.;.;.;.
82005;82005C59-;WIGNY-HABITATIONS DISPERSEES;8;.;.;.;.;.;.
82005;82005C60-;ROUMONT-CENTRE;14;.;.;.;.;.;.
82005;82005C69-;ROUMONT-HABITATIONS DISPERSEES;11;.;.;.;.;.;.
82005;82005ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;1;.;.;.;.;.;.
82009;82009A00-;FAUVILLERS-CENTRE;138;5 502 180;39 871;31 999;34 586;108;17
82009;82009A09-;BARRIERE TRAQUEBOIS-HAB.DISP.;79;4 058 268;51 370;38 291;48 598;127;19
82009;82009A10-;BODANGE-CENTRE;63;2 219 588;35 232;26 399;38 459;146;51
82009;82009A19-;BODANGE-HABITATIONS DISPERSEES;11;.;.;.;.;.;.
82009;82009A20-;MENUFONTAINE-CENTRE;27;1 048 359;38 828;34 609;32 142;93;-11
82009;82009A21-;HOTTE-CENTRE;38;1 473 378;38 773;26 323;40 471;154;50
82009;82009A29-;MENUFONTAINE - HOTTE-HAB.DISP.;62;3 093 735;49 899;47 641;42 124;88;8
82009;82009A30-;WISEMBACH-CENTRE;78;2 538 419;32 544;29 730;27 306;92;9
82009;82009A39-;WISEMBACH - HABITATIONS DISP.;15;.;.;.;.;.;.
82009;82009B00-;TINTANGE-CENTRE;63;2 354 235;37 369;27 469;38 420;140;44
82009;82009B09-;TINTANGE - HABITATIONS DISP.;35;1 476 845;42 196;36 851;29 506;80;-7
82009;82009B100;WARNACH-CENTRE;61;2 145 415;35 171;32 101;31 208;97;6
82009;82009B190;WARNACH-HABITATIONS DISPERSEES;27;1 312 661;48 617;47 896;49 103;103;-10
82009;82009C00-;HOLLANGE-CENTRE;67;1 957 698;29 219;26 397;30 979;117;-25
82009;82009C09-;HOLLANGE - HABITATIONS DISP.;34;1 819 487;53 514;43 808;50 819;116;31
82009;82009C100;HONVILLE-CENTRE;71;2 776 666;39 108;25 393;30 790;121;43
82009;82009C190;HONVILLE - HABITATIONS DISP.;17;.;.;.;.;.;.
82009;82009C20-;STRAINCHAMPS BAS;63;2 058 291;32 671;26 199;24 353;93;32
82009;82009C212;STRAINCHAMPS HAUT;14;.;.;.;.;.;.
82009;82009C291;STRAINCHAMPS - HAB. DISP.;12;.;.;.;.;.;.
82009;82009C30-;BURNON-CENTRE;16;.;.;.;.;.;.
82009;82009C39-;BURNON-HABITATIONS DISPERSEES;23;988 993;43 000;45 148;57 360;127;-37
82009;82009C40-;SAINLEZ-CENTRE;85;2 612 634;30 737;25 378;23 741;94;23
82009;82009C49-;SAINLEZ-HABITATIONS DISPERSEES;38;1 793 317;47 193;44 442;46 381;104;-6
82009;82009C59-;MALMAISON;34;1 313 243;38 625;32 295;28 794;89;35
82009;82009ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;2;.;.;.;.;.;.
82014;8201410PQ;RANDOUX;6;.;.;.;.;.;.
82014;82014A00-;HOUFFALIZE-CENTRE;496;12 940 070;26 089;21 234;16 101;76;31
82014;82014A01-;VILLE OUEST;35;1 402 476;40 071;33 118;33 805;102;26
82014;82014A02-;VILLE NORD;129;3 430 216;26 591;18 357;12 033;66;59
82014;82014A09-;CHAMPS ET FORETS;125;5 340 484;42 724;36 647;44 686;122;23
82014;82014B00-;MABOMPRE-CENTRE;109;3 741 051;34 322;29 234;30 565;105;14
82014;82014B09-;RANDOUX-HABITATIONS DISPERSEES;33;1 277 947;38 726;35 157;23 968;68;1
82014;82014B10-;VELLEREUX-CENTRE;49;1 498 412;30 580;25 470;19 571;77;21
82014;82014B19-;VELLEREUX - HABITATIONS DISP.- MOULIN RAFSADAY;22;.;.;32 593;30 798;94;57
82014;82014B20-;ENGREUX-CENTRE;50;1 974 145;39 483;32 607;35 021;107;15
82014;82014B262;ADEPS - CERCLE NAUTIQUE;3;.;.;.;.;.;.
82014;82014B291;ENGREUX - HABITATIONS DISP.;24;1 040 554;43 356;32 241;35 100;109;40
82014;82014B30-;BONNERUE-CENTRE;35;1 173 908;33 540;21 943;35 403;161;64
82014;82014B39-;BONNERUE - HABITATIONS DISP.;41;1 729 029;42 171;36 799;33 635;91;36
82014;82014C001;NADRIN-CENTRE;163;4 927 814;30 232;25 722;22 652;88;17
82014;82014C012;OLLOMONT;14;.;.;.;.;.;.
82014;82014C022;HEROU;26;.;.;36 171;31 115;86;-2
82014;82014C091;NADRIN-HABITATIONS DISPERSEES;53;1 952 243;36 835;31 924;36 541;114;20
82014;82014C10-;FILLY-CENTRE;41;1 084 964;26 463;21 893;26 052;119;22
82014;82014C19-;FILLY - HABITATIONS DISPERSEES;27;792 843;29 365;21 923;14 711;67;22
82014;82014D00-;WIBRIN-CENTRE;127;3 974 278;31 294;23 444;23 732;101;36
82014;82014D09-;WIBRIN-HABITATIONS DISPERSEES;89;3 189 896;35 842;32 216;28 438;88;14
82014;82014D10-;ACHOUFFE-CENTRE;7;.;.;.;.;.;.
82014;82014D19-;ACHOUFFE - HABITATIONS DISP.;19;.;.;.;.;.;.
82014;82014D20-;GRANDE MORMONT;29;896 118;30 901;26 032;22 547;87;13
82014;82014D212;PETITE MORMONT;17;.;.;.;.;.;.
82014;82014D291;MORMONT-HABITATIONS DISPERSEES;12;.;.;.;.;.;.
82014;82014E001;TAILLES-CENTRE;38;1 491 743;39 256;30 935;37 421;121;43
82014;82014E012;LES CENSES - LES COLAS;53;1 729 840;32 638;28 679;35 361;123;26
82014;82014E09-;COLAS - FOND;16;.;.;.;.;.;.
82014;82014E199;CEDROGNE;10;.;.;.;.;.;.
82014;82014E20-;CHABREHEZ-CENTRE;29;923 665;31 851;22 208;11 963;54;5
82014;82014E29-;CHABREHEZ - HABITATIONS DISP.;7;.;.;.;.;.;.
82014;82014F00-;MONT-CENTRE;61;1 895 444;31 073;22 999;21 111;92;54
82014;82014F09-;MONT - HABITATIONS DISPERSEES;36;.;.;38 395;38 994;102;20
82014;82014F10-;FONTENAILLE-CENTRE;8;.;.;.;.;.;.
82014;82014F19-;FONTENAILLE -HABITATIONS DISP.;36;1 090 122;30 281;23 569;24 135;102;48
82014;82014F20-;TAVERNEUX-CENTRE;44;1 371 424;31 169;31 780;24 307;76;-27
82014;82014F29-;TAVERNEUX - HABITATIONS DISP.;60;2 115 321;35 255;27 937;28 169;101;46
